administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
3.0,26.0,3,62.4,31.0,1713.0,0.0322,0.059,18.7,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
2.0,70.25,0,0.0,14.0,1153.0,0.0174,0.021,0.0,Nov,MACOS,Samsung Internet,Western Europe,Google search,Returning_Visitor,False,False
5.0,165.0,0,0.0,38.0,833.0,0.0,0.022,9.4,Mar,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
2.0,,0,0.0,14.0,537.0,0.0086,0.035,0.0,Sep,Windows,Google Chrome,Oceania,Twitter,Returning_Visitor,True,False
,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,Android,Google Chrome,North America,Instagram ads,New_Visitor,False,False
1.0,61.4,0,0.0,2.0,68.0,0.0,0.067,0.0,Sep,MACOS,Safari,North America,Instagram Page,New_Visitor,False,True
2.0,44.5,0,0.0,10.0,146.0,0.024,0.046,0.0,Mar,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
3.0,1609.65,0,0.0,3.0,66.0,0.0,0.007,0.0,May,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,False,False
5.0,48.25,0,0.0,27.0,843.0,0.0158,0.029,0.0,Dec,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
2.0,18.0,0,0.0,11.0,857.0,0.0,0.001,0.0,May,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,15.0,224.0,0.0154,0.031,0.0,May,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,True,False
13.0,,2,144.0,50.0,1796.0,0.004,0.027,1.2,May,Windows,Google Chrome,Asia,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,May,MACOS,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
4.0,50.5,1,0.0,12.0,607.0,0.04,0.078,0.0,Dec,,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
2.0,31.75,0,0.0,16.0,444.0,0.0398,0.058,0.0,Nov,Windows,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,False,False
4.0,,0,0.0,11.0,98.0,0.0,0.005,0.0,Nov,Windows,Google Chrome,North America,Affiliate marketing,New_Visitor,False,False
0.0,0.0,0,0.0,4.0,,0.0,0.027,0.0,Nov,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
2.0,4.33333333,1,18.0,84.0,4624.0,0.0043,0.017,0.0,Nov,iOS,Google Chrome,Africa,Affiliate marketing,Returning_Visitor,False,True
1.0,13.0,0,0.0,61.0,1363.0,0.0122,0.028,0.0,June,MACOS,Safari,Northern Africa,Instagram ads,Returning_Visitor,False,False
2.0,66.5,2,212.0,17.0,562.0,0.01,0.055,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,1381.0,0.05,0.1,0.0,May,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,40.0,1738.0,0.0,0.021,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
7.0,121.8,1,219.6,34.0,476.0,0.0188,0.032,0.0,Nov,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,68.0,0.0,0.1,0.0,May,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,,13.0,451.0,0.0,0.014,0.0,Dec,MACOS,Safari,Northern Africa,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,11.0,98.0,0.0065,0.033,26.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,Feb,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
11.0,343.3333333,1,15.0,52.0,2243.0,0.0032,0.014,10.3,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
5.0,109.0833333,4,709.0,69.0,962.0,0.0034,0.013,36.0,May,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,True,True
2.0,48.0,0,0.0,59.0,1366.0,0.0028,0.025,11.6,Mar,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,False
9.0,,1,248.6,193.0,3524.0,0.0058,0.016,3.4,Oct,MACOS,Google Chrome,Asia,Google search,Returning_Visitor,False,True
0.0,0.0,1,24.0,133.0,4717.0,0.0069,0.025,0.0,Dec,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
7.0,298.6333333,1,23.5,52.0,2571.0,0.0029,0.017,19.1,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
2.0,,0,0.0,4.0,33.0,0.0,0.02,0.0,Oct,Android,Google Chrome,Western Europe,Google search,New_Visitor,True,False
1.0,30.0,0,0.0,20.0,337.0,0.0314,0.067,0.0,May,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
4.0,92.6,0,0.0,111.0,2460.0,0.0046,0.022,0.0,Mar,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
4.0,42.0,0,0.0,17.0,874.0,0.0148,0.017,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
2.0,39.0,0,0.0,27.0,1703.0,0.004,0.01,0.0,Mar,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
6.0,258.4416667,2,20.0,3.0,198.0,0.0667,0.075,0.0,Nov,Android,Google Chrome,North America,Google search,New_Visitor,False,False
9.0,188.1666667,2,148.0,15.0,504.0,0.0035,0.013,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
1.0,33.0,0,0.0,23.0,271.0,0.0182,0.028,21.3,Feb,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,True
4.0,56.2,0,0.0,26.0,633.0,0.0,0.023,9.3,Aug,Windows,QQ,Eastern Europe,Google search,Returning_Visitor,False,False
,84.0,0,0.0,11.0,403.0,0.0,0.028,38.3,Dec,MACOS,Safari,Eastern Europe,Google search,New_Visitor,False,True
3.0,418.0,0,0.0,,789.0,0.0,0.021,4.0,Aug,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,True
0.0,0.0,0,0.0,8.0,751.0,0.0,0.013,0.0,Dec,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
,71.625,0,0.0,59.0,2162.0,0.001,0.01,21.6,Aug,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,True
0.0,,0,0.0,4.0,15.0,0.08,0.133,0.0,Aug,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
2.0,38.1,0,0.0,,1104.0,0.0,0.005,0.0,Oct,Windows,Google Chrome,Southern Africa,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,6.0,73.0,0.0,0.033,0.0,Nov,Windows,Google Chrome,Northern Africa,Direct Traffic,Returning_Visitor,False,False
1.0,12.0,0,0.0,58.0,1367.0,0.0,0.01,29.4,May,iOS,Google Chrome,South America,Facebook ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,2.0,202.0,0.0,0.067,0.0,May,iOS,Safari,Asia,Instagram ads,Returning_Visitor,True,False
1.0,123.0,0,0.0,31.0,1309.0,0.0,0.024,0.0,Dec,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
0.0,0.0,1,122.5,11.0,259.0,0.0,0.01,0.0,Mar,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,28.0,570.0,0.0097,0.027,12.2,Nov,Windows,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,True,True
0.0,0.0,0,0.0,14.0,221.0,0.0474,0.047,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,99.0,0.05,0.075,0.0,Mar,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,416.0,0.0,0.05,0.0,Nov,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,True
5.0,113.75,1,0.0,14.0,84.0,0.0,0.022,0.0,Sep,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
2.0,90.6,0,0.0,1.0,411.0,0.0,0.04,49.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,112.0,5375.0,0.0113,0.021,0.0,Dec,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,5.0,38.0,0.1667,0.12,0.0,May,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,False,False
8.0,208.2,0,0.0,47.0,2042.0,0.0,0.024,0.0,Oct,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,True,False
,15.0,0,0.0,26.0,1177.0,0.0,0.015,0.0,Nov,Windows,Microsoft Edge,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,26.0,616.0,0.0072,0.029,0.0,Nov,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
2.0,67.0,0,0.0,99.0,3606.0,0.0034,0.01,0.0,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,32.0,2469.0,0.01,0.035,0.0,May,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,16.0,778.0,0.0,0.004,0.0,Dec,Android,Google Chrome,Africa,Google search,New_Visitor,True,False
2.0,284.1666667,1,25.0,,1244.0,0.0123,0.034,80.7,Nov,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
3.0,136.0133333,0,0.0,30.0,844.0,0.0,0.013,13.9,Dec,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,True
4.0,,0,0.0,6.0,8.0,0.0,0.04,0.0,Oct,Android,Google Chrome,North America,Tik Tok ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,10.0,116.0,0.04,0.068,0.0,May,Windows,Internet Explorer,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,54.0,1094.0,0.0065,0.032,18.2,Nov,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,True
2.0,,0,0.0,17.0,273.0,0.0,0.011,19.3,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,75.0,0.08,0.083,0.0,Nov,Windows,Google Chrome,Africa,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,28.0,2637.0,0.0429,0.087,0.0,May,Windows,Google Chrome,North America,Direct Traffic,Returning_Visitor,False,False
2.0,7.0,0,0.0,9.0,189.0,0.0181,0.048,0.0,Nov,Android,Android,Western Europe,Instagram ads,Returning_Visitor,False,False
,14.0,0,0.0,11.0,210.0,0.0081,0.055,0.0,Mar,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,False
3.0,28.28333333,1,600.0,134.0,3602.0,0.0078,0.013,3.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
2.0,63.0,2,127.0,153.0,2179.0,0.0032,0.012,0.0,Nov,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,False,False
7.0,379.0,1,27.0,137.0,5105.0,0.0033,0.021,0.0,May,MACOS,Safari,Northern Africa,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,13.0,495.0,0.0,0.033,0.0,Dec,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,False,False
1.0,28.0,0,0.0,3.0,174.0,0.0,0.05,0.0,Mar,Android,QQ,North America,Instagram ads,New_Visitor,False,False
0.0,0.0,6,95.66666667,155.0,5511.0,0.0022,0.01,0.0,Nov,Windows,Opera,North America,Google search,Returning_Visitor,True,False
2.0,65.5,0,,28.0,710.0,0.0053,0.029,3.1,Jul,Windows,Google Chrome,Western Europe,Tik Tok ads,Returning_Visitor,True,True
3.0,159.15,0,0.0,14.0,486.0,0.0072,0.04,0.0,Sep,Android,Google Chrome,Africa,Twitter,Returning_Visitor,False,True
2.0,15.75,0,0.0,11.0,704.0,0.0312,0.033,0.0,Dec,MACOS,Samsung Internet,Western Europe,Facebook ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,19.0,1094.0,0.0,0.02,0.0,Nov,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,True,False
0.0,,0,0.0,5.0,388.0,0.0,0.06,0.0,Feb,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,,0,0.0,7.0,38.0,0.1,0.15,0.0,Feb,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,87.0,1754.0,0.0061,0.021,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
0.0,,0,0.0,16.0,438.0,0.0,0.022,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,True
6.0,87.25,0,0.0,38.0,1582.0,0.0,0.015,92.7,Dec,Android,Google Chrome,South America,Google search,Returning_Visitor,True,False
0.0,0.0,1,53.5,2.0,388.0,0.0,0.06,0.0,Dec,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,True,False
7.0,153.3333333,0,0.0,53.0,3016.0,0.0062,0.026,2.0,Dec,MACOS,Safari,Oceania,Google search,Returning_Visitor,False,False
1.0,40.75,0,0.0,,783.0,0.0,0.013,4.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,9.0,237.0,0.0,0.04,0.0,May,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,75.0,1851.0,0.0102,0.022,0.0,Nov,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,27.0,387.0,0.0259,0.043,15.1,Oct,Windows,QQ,Western Europe,Instagram ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,27.0,703.0,0.0089,0.048,0.0,June,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
1.0,297.5,3,146.0,24.0,571.0,0.0222,0.023,0.0,May,MACOS,Safari,Eastern Europe,Facebook ads,Returning_Visitor,True,False
10.0,733.1666667,4,109.15,147.0,4448.0,0.0036,0.019,28.0,Aug,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,18.0,748.0,0.0,0.013,0.0,Nov,Windows,Google Chrome,North America,Google search,New_Visitor,True,True
0.0,0.0,0,0.0,3.0,149.0,0.1,0.15,0.0,May,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
3.0,26.5,0,0.0,,128.0,0.0125,0.042,0.0,Mar,MACOS,Safari,North America,Youtube channel,Returning_Visitor,True,False
2.0,73.2,0,0.0,35.0,674.0,0.0,0.01,40.7,May,Windows,Microsoft Edge,North America,Google search,New_Visitor,False,True
1.0,9.0,0,0.0,10.0,306.0,0.0145,0.004,0.0,May,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,0.0,0.2,0.2,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,88.0,0.1,0.15,0.0,May,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,False,False
2.0,17.25,0,0.0,33.0,798.0,0.0344,0.042,10.1,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,305.0,0.0,0.05,0.0,Nov,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,,350.0,0.0284,0.09,0.0,Nov,Windows,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,120.0,0.0,0.06,0.0,May,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,True,False
0.0,0.0,1,36.0,,609.0,0.0,0.014,0.0,May,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,649.0,0.0,0.031,0.0,Dec,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,12.0,333.0,0.0227,0.045,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,234.0,0.0667,0.071,0.0,Dec,Android,Android,Northern Africa,Google search,New_Visitor,True,False
6.0,135.0,1,14.0,15.0,528.0,0.0,0.005,0.0,Mar,MACOS,Safari,Africa,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,179.0,0.04,0.12,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,True,False
12.0,,2,26.0,22.0,867.0,0.0222,0.032,13.6,May,Windows,Google Chrome,Asia,Google search,Returning_Visitor,True,False
1.0,,0,0.0,3.0,20.0,0.0,0.025,0.0,Nov,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,22.0,305.0,0.05,0.067,0.0,May,Windows,Google Chrome,Africa,Bing search,Returning_Visitor,True,False
0.0,0.0,0,0.0,10.0,350.0,0.04,0.061,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,10.0,390.0,0.007,0.016,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
,0.0,0,0.0,37.0,1002.0,0.0276,0.055,0.0,May,Android,Google Chrome,South America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,28.0,762.0,0.0098,0.033,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,,0.0,0.2,0.2,0.0,Dec,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,27.0,620.0,0.0087,0.011,0.0,Sep,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,17.0,411.0,0.0,0.039,0.0,Nov,MACOS,Safari,North America,Youtube channel,New_Visitor,True,False
,0.0,0,0.0,5.0,142.0,0.0,0.05,0.0,May,Windows,Google Chrome,Western Europe,Instagram Page,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,,0.0,0.1,0.0,Dec,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,17.0,550.0,0.0,0.062,0.0,Mar,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,False,False
12.0,319.1212111,4,527.6666667,377.0,11355.0,0.0026,0.004,0.0,May,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
2.0,50.0,0,0.0,7.0,113.0,0.0282,0.076,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,False
1.0,28.0,0,0.0,18.0,391.0,0.0,0.04,3.8,May,Windows,Microsoft Edge,North America,Bing search,Returning_Visitor,False,True
0.0,0.0,0,0.0,3.0,100.0,0.0,0.033,0.0,Mar,Windows,Google Chrome,North America,Youtube channel,New_Visitor,False,False
,0.0,0,0.0,16.0,280.0,0.0448,0.093,0.0,Nov,MACOS,Safari,South America,Google search,New_Visitor,False,False
3.0,115.0,0,0.0,23.0,651.0,0.0,0.026,0.0,May,Windows,Mozilla Firefox,North America,Bing search,Returning_Visitor,False,False
15.0,367.9647667,2,19.0,102.0,3079.0,0.0048,0.019,76.4,Nov,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
3.0,84.5,0,0.0,58.0,2841.0,0.0,0.006,0.0,Nov,Windows,Google Chrome,Asia,Google search,New_Visitor,False,False
,86.5,2,47.5,21.0,2384.0,0.0,0.014,0.0,Mar,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,True,False
4.0,56.5,0,0.0,1.0,8.0,0.0,0.033,0.0,Dec,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,True,False
0.0,0.0,0,0.0,7.0,228.0,0.0,0.029,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
6.0,142.5,0,0.0,34.0,1528.0,0.0,0.011,0.0,Mar,iOS,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
10.0,298.1424164,0,0.0,,948.0,0.0,0.005,0.0,Aug,Windows,Mozilla Firefox,South America,Instagram Page,New_Visitor,False,False
7.0,125.0,1,48.75,105.0,4755.0,0.0021,0.008,0.0,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
8.0,83.36666667,0,0.0,11.0,137.0,0.0184,0.073,0.0,Mar,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,124.0,0.0,0.053,0.0,May,MACOS,Safari,North America,Instagram Page,New_Visitor,False,False
8.0,191.1666667,0,0.0,76.0,1423.0,0.0141,0.024,13.1,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
5.0,26.0,0,0.0,50.0,1060.0,0.0,0.02,22.7,Dec,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,True
9.0,254.1914771,0,0.0,6.0,214.0,0.0133,0.028,0.0,May,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,93.0,0.0,0.04,0.0,Mar,Windows,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,26.0,830.0,0.0,0.022,0.0,Mar,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
,,0,0.0,28.0,1040.0,0.0138,0.033,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
8.0,1049.872425,3,292.0,21.0,845.0,0.0031,0.021,0.0,Mar,Android,Google Chrome,Africa,Google search,Returning_Visitor,False,False
1.0,6.0,2,21.0,27.0,623.0,0.0,0.015,22.0,Mar,MACOS,Safari,Africa,Facebook ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,18.0,475.0,0.0,0.021,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
8.0,112.3333333,0,0.0,17.0,2280.0,0.0,0.016,12.1,Nov,MACOS,Safari,Africa,Google search,New_Visitor,False,False
4.0,184.5,0,0.0,10.0,112.0,0.0,0.013,0.0,Mar,Android,Google Chrome,Eastern Europe,Google search,New_Visitor,False,False
6.0,176.8466667,0,0.0,32.0,793.0,0.0018,0.019,0.0,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
5.0,90.75,0,0.0,39.0,398.0,0.0,0.015,5.9,Dec,Windows,Mozilla Firefox,Asia,Google search,New_Visitor,True,True
3.0,44.5,0,0.0,23.0,312.0,0.0,0.019,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
2.0,17.0,1,0.0,39.0,2296.0,0.0073,0.033,0.0,May,Android,Internet Explorer,Western Europe,Facebook ads,Returning_Visitor,False,False
3.0,73.0,0,0.0,18.0,274.0,0.0,0.011,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,17.0,989.0,0.0,0.009,0.0,Mar,MACOS,Safari,North America,Yahoo Search,Returning_Visitor,True,False
3.0,25.7,0,0.0,2.0,8.0,0.0662,0.075,0.0,Nov,Android,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,,17.0,708.0,0.0121,0.036,0.0,Nov,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,1,54.5,33.0,5067.0,0.029,0.022,0.0,Nov,MACOS,Samsung Internet,Western Europe,Direct Traffic,Returning_Visitor,False,False
6.0,403.2785714,0,0.0,45.0,983.0,0.0,0.013,13.0,Jul,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
6.0,63.53333333,0,0.0,20.0,143.0,0.0,0.013,0.0,Nov,Android,Google Chrome,South America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,53.0,0.0,0.1,0.0,Nov,MACOS,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1.0,21.25,0,0.0,9.0,183.0,0.0,0.025,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
1.0,66.5,0,0.0,23.0,282.0,0.0,0.009,0.0,Aug,Windows,Google Chrome,Western Europe,Bing search,New_Visitor,False,False
3.0,67.33333333,2,344.0,1.0,5.0,0.0,0.054,0.0,Dec,Windows,Google Chrome,Eastern Europe,Youtube channel,Returning_Visitor,False,True
13.0,100.4,0,0.0,133.0,6016.0,0.0,0.022,0.7,Oct,iOS,Safari,Africa,Facebook ads,Returning_Visitor,False,False
15.0,194.8666667,2,613.0,20.0,1035.0,0.0,0.017,27.1,May,Windows,Google Chrome,North America,Instagram Page,Returning_Visitor,False,False
3.0,256.2,1,7.0,17.0,107.0,0.0,0.01,0.0,Aug,Android,Google Chrome,North America,Google search,New_Visitor,False,False
1.0,,0,0.0,32.0,523.0,0.0,0.002,31.5,Oct,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
1.0,4.0,0,0.0,,35.0,0.0456,0.067,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
